Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
11876,Chaplin,Saskatchewan Mining and Minerals,Chaplin,120  Railway Avenue,S0H 0V0,Saskatchewan,50.4615,-106.66843,18.06,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Salt Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212393&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11876-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111876&GoCTemplateCulture=en-CA
"
11877,Prairie Malt Limited,Prairie Malt ULC,Biggar,602 4 East Ave Avenue East,S0K 0M0,Saskatchewan,52.0311,-107.58178,25.4,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Rice Milling and Malt Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=311214&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11877-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111877&GoCTemplateCulture=en-CA
"
11878,Max Aicher (North America) Limited,Max Aicher (North America) Limited,Hamilton,855 Industrial Drive,L8L 0B2,Ontario,43.26654,-79.82236,20.92,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Cold-Rolled Steel Shape Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331221&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11878-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111878&GoCTemplateCulture=en-CA
"
11879,City of Moose Jaw (Landfill),City of Moose Jaw,Moose Jaw,1802 Caribou Street East,S0H 0N0,Saskatchewan,50.39872,-105.48078,74.87,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11879-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111879&GoCTemplateCulture=en-CA
"
11880,West Yellowhead Regional Landfill,Town of Hinton,Hinton,330 Fleming Drive,T7V 0B1,Alberta,53.35483,-117.6108,23.98,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11880-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111880&GoCTemplateCulture=en-CA
"
11881,WDMLR Landfill,Camrose County,Ferintosh,21184 SEC HWY 609 Highway,N/A,Alberta,52.78534,-112.95504,47.37,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11881-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111881&GoCTemplateCulture=en-CA
"
11882,Brock University,Brock University,St. Catharines,1812 Sir Isaac Brock Way,L2S 3A1,Ontario,43.1192,-79.2483,20.35,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Universities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=611310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11882-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111882&GoCTemplateCulture=en-CA
"
11884,Meota West 06-24-046-18W3M,Serafina Energy Ltd.,Meota,,N/A,Saskatchewan,52.97845,-108.48622,201.67,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11884-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111884&GoCTemplateCulture=en-CA
"
11885,Alliance Pipeline Ltd. - BC Pipeline System,Alliance Pipeline Ltd. Partnership,Calgary,200 425 1st Street Southwest,T2P 3L8,British Columbia,0,0,16.4,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Pipeline Transportation of Natural Gas,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=486210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11885-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111885&GoCTemplateCulture=en-CA
"
11886,LONDON,3M Canada Company,London,1840 Oxford Street East,N5V 3R6,Ontario,43.0171,-81.1845,10.81,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Paper Bag and Coated and Treated Paper Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322220&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11886-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111886&GoCTemplateCulture=en-CA
"
11887,Coleville Compressor Station,Steel Reef Infrastructure Corp.,Coleville,,S0L 0K0,Saskatchewan,51.7114,-109.2455,22.08,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11887-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111887&GoCTemplateCulture=en-CA
"
11888,Cargill Limited - Camrose Oilseed Processing,Cargill Limited,Camrose,46450 Range Road 200 Road,T4V 2M9,Alberta,52.97433,-112.76169,59.31,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oilseed Processing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=311224&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11888-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111888&GoCTemplateCulture=en-CA
"
11893,Wapiti 13-05-067-08W6 BTY,Whitecap Resources Inc.,Greenview,N/A,N/A,Alberta,54.77609,-119.19216,31.49,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11893-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111893&GoCTemplateCulture=en-CA
"
11894,Copper Mountain Mine,Copper Mountain Mine (BC) Ltd.,Princeton,6500 Copper Mountain Road,V0X 1W0,British Columbia,49.34556,-120.51,91.66,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Copper-Zinc Ore Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212233&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11894-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111894&GoCTemplateCulture=en-CA
"
11896,Pioneer 2 Liquids Extraction Plant,Inter Pipeline Offgas Ltd,Fort McMurray,,T9H 3H5,Alberta,57.3388,-111.7422,11.17,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,In-situ oil sands extraction,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211141&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11896-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111896&GoCTemplateCulture=en-CA
"
11897,BONAVISTA STRACHAN 05-34-037-08W5,Bonavista Energy Corporation,N/A,N/A,N/A,Alberta,52.22249,-115.06978,38.59,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11897-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111897&GoCTemplateCulture=en-CA
"
11898,The Black Velvet Distilling Company,Heaven Hill Distilling Canada Inc.,Lethbridge,2925 9th Avenue North,T1H 5E3,Alberta,49.7137,-112.79537,16.91,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Distilleries,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=312140&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11898-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111898&GoCTemplateCulture=en-CA
"
11900,07-29-78-11-W6M,Birchcliff Energy Ltd.,Gordondale,1 1 Range Road 115 Road,T0H 1V0,Alberta,55.7868,-119.66504,24.01,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11900-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111900&GoCTemplateCulture=en-CA
"
11902,Electric Utility - Generation - Remote Site,City of Medicine Hat,Redcliff,5270 Box Springs Road Northwest,T1A 8E6,Alberta,50.09268,-110.7359,146.83,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11902-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111902&GoCTemplateCulture=en-CA
"
11905,North Central Liquids Hub (NCLH) 05-27-079-17W6,Ovintiv Canada ULC,DAWSON CREEK,37 Vic Turner Airport Road,V1G0G1,British Columbia,55.87445,-120.57927,10.52,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11905-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111905&GoCTemplateCulture=en-CA
"
11906,Sunrise Comp Station 01-34,Ovintiv Canada ULC,Dawson Creek,37 Vic Turner Airport Road,V1G 0G1,British Columbia,55.79784,-120.53826,10.52,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11906-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111906&GoCTemplateCulture=en-CA
"
11907,Saturn Comp Stn 09-27,Ovintiv Canada ULC,Dawson Creek,37 Vic Turner Airport Road,V1G 0G1,British Columbia,55.87801,-120.56138,16.66,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11907-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111907&GoCTemplateCulture=en-CA
"
11908,Sunrise Gas Plant 04-26-078-17W6,Ovintiv Canada ULC,Dawson Creek,37 Vic Turner Airport Road,V1G 0G1,British Columbia,55.78331,-120.53011,15.35,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11908-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111908&GoCTemplateCulture=en-CA
"
11909,Usine St-Hyacinthe,Saputo Produits Laitiers Canada s.e.n.c.,Saint-Hyacinthe,1195 Johnson,J2S 7Y6,Quebec,45.646,-72.9578,11.35,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,"Butter, Cheese, and Dry and Condensed Dairy Products Manufac",https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=311515&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11909-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111909&GoCTemplateCulture=en-CA
"
11910,Big Marble Farms,Big Marble Farms Inc.,Cypress County,12118 Range Road 63,T0J 2P0,Alberta,49.98351,-110.75965,26.74,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11910-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111910&GoCTemplateCulture=en-CA
"
11912,West Beg c-34-C/94-G-1,PETRONAS Energy Canada Ltd.,Fort St John,0,N/A,British Columbia,57.032,-122.3,13.36,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11912-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111912&GoCTemplateCulture=en-CA
"
11913,BUNGE CANADA - WAINWRIGHT PLANT,Bunge Canada,Wainwright,1101 4th Avenue South,T9W 1S8,Alberta,52.8292,-110.8592,7.81,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,All Other Food Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=311990&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11913-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111913&GoCTemplateCulture=en-CA
"
11914,Kaybob 05-33 Gas Battery,Crescent Point Energy Corp.,Fox Creek,,N/A,Alberta,54.29331,-116.58191,31.66,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11914-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111914&GoCTemplateCulture=en-CA
"
11915,Cypress Thorsby 7-14-49-1W5,Petrus Resources Ltd.,Thorsby,,N/A,Alberta,53.22672,-114.03437,11.23,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11915-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111915&GoCTemplateCulture=en-CA
"
11916,Thorhild,Waste Management of Canada Corporation,Edmonton,12707 170 Street,T5V 1L9,Alberta,53.58442,-113.61293,37.85,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11916-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111916&GoCTemplateCulture=en-CA
"
11919,Barrier Hydro Plant,TransAlta Corporation,Seebe,AB-40 Highway,N/A,Alberta,51.03418,-115.04094,0.01,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Hydro-Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11919-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111919&GoCTemplateCulture=en-CA
"
11921,Bearspaw Hydro Plant,TransAlta Corporation,Calgary,Bearspaw Dam Road Northwest,N/A,Alberta,51.101257,-114.282242,0.01,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Hydro-Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11921-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111921&GoCTemplateCulture=en-CA
"
11922,Bighorn Hydro Plant,TransAlta Corporation,Clearwater,Bighorn Dam Road,N/A,Alberta,52.30835,-116.32327,0.05,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Hydro-Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11922-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111922&GoCTemplateCulture=en-CA
"
11924,Brazeau Hydro Plant,TransAlta Corporation,Drayton Valley,5004 50 Avenue,N/A,Alberta,52.91,-115.375,0.1,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Hydro-Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11924-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111924&GoCTemplateCulture=en-CA
"
11925,Cascade Hydro Plant,TransAlta Corporation,Banff,TransCanada Highway,N/A,Alberta,51.2,-115.502,0.02,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Hydro-Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11925-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111925&GoCTemplateCulture=en-CA
"
11926,Ghost Hydro Plant,TransAlta Corporation,Cochrane,Range Road 60,N/A,Alberta,51.218,-114.707,0.06,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Hydro-Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11926-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111926&GoCTemplateCulture=en-CA
"
11927,Horseshoe Hydro Plant,TransAlta Corporation,Seebe,1 Horseshoe Drive,N/A,Alberta,51.118,-115.034,0.01,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Hydro-Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11927-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111927&GoCTemplateCulture=en-CA
"
11928,Interlakes Hydro Plant,TransAlta Corporation,Kananaskis,AB-40 Highway,N/A,Alberta,50.633,-115.139,0.0,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Hydro-Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11928-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111928&GoCTemplateCulture=en-CA
"
11929,Kananaskis Hydro Plant,TransAlta Corporation,Seebe,1 Horseshoe Drive,N/A,Alberta,51.097,-115.057,0.05,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Hydro-Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11929-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111929&GoCTemplateCulture=en-CA
"
11930,Pocaterra Hydro Plant,TransAlta Corporation,Kananaskis,Smith-Dorrien Trail,N/A,Alberta,50.699,-115.119,0.01,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Hydro-Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11930-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111930&GoCTemplateCulture=en-CA
"
11931,Rundle Hydro Plant,TransAlta Corporation,Canmore,16 Ken Ritchie Way,N/A,Alberta,51.088,-115.373,0.04,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Hydro-Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11931-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111931&GoCTemplateCulture=en-CA
"
11932,Spray Hydro Plant,TransAlta Corporation,Canmore,16 Ken Ritchie Way,N/A,Alberta,51.074,-115.402,0.07,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Hydro-Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11932-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111932&GoCTemplateCulture=en-CA
"
11933,Castle Wind Farm,TransAlta Renewables Inc.,Pincher Creek,507 AB Highway,N/A,Alberta,49.515,-114.026,0.01,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221119&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11933-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111933&GoCTemplateCulture=en-CA
"
